"name","cycle_no","ccl"
"customer_11",10162,0.1
"customer_11",10164,0.1
"customer_11",10166,0.1
"customer_11",10170,0.1
"customer_11",10174,0.1
"customer_11",10178,0.1
"customer_11",10186,0.1
"customer_11",10208,0.1
"customer_11",10210,0.1
"customer_11",10212,0.1
"customer_11",10214,0.1
"customer_11",10216,0.1
"customer_11",10218,0.1
"customer_11",10220,0.1
"customer_11",10222,0.1
"customer_11",10224,0.1
"customer_11",10226,0.1
"customer_11",10228,0.1
"customer_11",10230,0.1
"customer_11",10232,0.1
"customer_11",10234,0.1
"customer_11",10236,0.1
"customer_11",10244,0.1
"customer_11",10264,0.1
"customer_11",10266,0.1
"customer_11",10288,0.1
"customer_11",10290,0.1
"customer_11",10294,0.1
"customer_11",10296,0.1
"customer_11",10298,0.1
"customer_11",10300,0.1
"customer_11",10302,0.1
"customer_11",10332,0.1
"customer_11",10346,0.1
"customer_11",10348,0.1
"customer_11",10350,0.1
"customer_11",10352,0.1
"customer_11",10354,0.1
"customer_11",10356,0.1
"customer_11",10360,0.1
"customer_11",10362,0.1
"customer_11",10364,0.1
"customer_11",10366,0.1
"customer_11",10410,0.1
"customer_11",10412,0.1
"customer_11",10418,0.1
"customer_11",10420,0.1
"customer_11",10422,0.1
"customer_11",10424,0.1
"customer_11",10426,0.1
"customer_11",10428,0.1
"customer_11",10430,0.1
"customer_11",10432,0.1
"customer_11",10434,0.1
"customer_11",10436,0.1
"customer_11",10438,0.1
"customer_11",10440,0.1
"customer_11",10442,0.1
"customer_11",10444,0.1
"customer_11",10446,0.1
"customer_11",10448,0.1
"customer_11",10488,0.1
"customer_11",10496,0.1
"customer_11",10498,0.1
"customer_11",10500,0.1
"customer_11",10504,0.1
"customer_11",10508,0.1
"customer_11",10512,0.1
"customer_11",10514,0.1
"customer_11",10520,0.1
"customer_11",10522,0.1
"customer_11",10524,0.1
"customer_11",10526,0.1
"customer_11",10528,0.1
"customer_11",10530,0.1
"customer_11",10534,0.1
"customer_11",10548,0.1
"customer_11",10570,0.1
"customer_11",10574,0.1
"customer_11",10582,0.1
"customer_11",10584,0.1
"customer_11",10588,0.1
"customer_11",10592,0.1
"customer_11",10594,0.1
"customer_11",10596,0.1
"customer_11",10598,0.1
"customer_11",10600,0.1
"customer_11",10604,0.1
"customer_11",10606,0.1
"customer_11",10608,0.1
"customer_11",10610,0.1
"customer_11",10614,0.1
"customer_11",10616,0.1
"customer_11",10618,0.1
"customer_11",10620,0.1
"customer_11",10626,0.1
"customer_11",10630,0.1
"customer_11",10632,0.1
"customer_11",10634,0.1
"customer_11",10636,0.1
"customer_11",10638,0.1
"customer_11",10640,0.1
"customer_11",10644,0.1
"customer_11",10692,0.1
"customer_11",10694,0.1
"customer_11",10696,0.1
"customer_11",10702,0.1
"customer_11",10704,0.1
"customer_11",10706,0.1
"customer_11",10708,0.1
"customer_11",10710,0.1
"customer_11",10712,0.1
"customer_11",10714,0.1
"customer_11",10718,0.1
"customer_11",10724,0.1
"customer_11",10726,0.1
"customer_11",10728,0.1
"customer_11",10730,0.1
"customer_11",10732,0.1
"customer_11",10734,0.1
"customer_11",10736,0.1
"customer_11",10738,0.1
"customer_11",10740,0.1
"customer_11",10742,0.1
"customer_11",10744,0.1
"customer_11",10746,0.1
"customer_11",10766,0.1
"customer_11",10768,0.1
"customer_11",10770,0.1
"customer_11",10774,0.1
"customer_11",10782,0.1
"customer_11",10786,0.1
"customer_11",10788,0.1
"customer_11",10790,0.1
"customer_11",10794,0.1
"customer_11",10796,0.1
"customer_11",10798,0.1
"customer_11",10800,0.1
"customer_11",10804,0.1
"customer_11",10806,0.1
"customer_11",10808,0.1
"customer_11",10810,0.1
"customer_11",10812,0.1
"customer_11",10814,0.1
"customer_11",10816,0.1
"customer_11",10844,0.1
"customer_11",10854,0.1
"customer_11",10860,0.1
"customer_11",10862,0.1
"customer_11",10864,0.1
"customer_11",10866,0.1
"customer_11",10870,0.1
"customer_11",10872,0.1
"customer_11",10874,0.1
"customer_11",10876,0.1
"customer_11",10878,0.1
"customer_11",10880,0.1
"customer_11",10882,0.1
"customer_11",10884,0.1
"customer_11",10886,0.1
"customer_11",10888,0.1
"customer_11",10918,0.1
"customer_11",10920,0.1
"customer_11",10930,0.1
"customer_11",10932,0.1
"customer_11",10936,0.1
"customer_11",10938,0.1
"customer_11",10942,0.1
"customer_11",10944,0.1
"customer_11",10950,0.1
"customer_11",10952,0.1
"customer_11",10954,0.1
"customer_11",10956,0.1
"customer_11",10958,0.1
"customer_11",10960,0.1
"customer_11",10962,0.1
"customer_11",10964,0.1
"customer_11",10966,0.1
"customer_11",10968,0.1
"customer_11",10970,0.1
"customer_11",10972,0.1
"customer_11",10974,0.1
"customer_11",11014,0.1
"customer_11",11016,0.1
"customer_11",11018,0.1
"customer_11",11020,0.1
"customer_11",11026,0.1
"customer_11",11028,0.1
"customer_11",11030,0.1
"customer_11",11032,0.1
"customer_11",11040,0.1
"customer_11",11042,0.1
"customer_11",11044,0.1
"customer_11",11046,0.1
"customer_11",11048,0.1
"customer_11",11050,0.1
"customer_11",11052,0.1
"customer_11",11054,0.1
"customer_11",11058,0.1
"customer_11",11060,0.1
"customer_11",11062,0.1
"customer_11",11066,0.1
"customer_11",11070,0.1
"customer_11",11106,0.1
"customer_11",11108,0.1
"customer_11",11110,0.1
"customer_11",11112,0.1
"customer_11",11116,0.1
"customer_11",11118,0.1
"customer_11",11122,0.1
"customer_11",11124,0.1
"customer_11",11126,0.1
"customer_11",11128,0.1
"customer_11",11130,0.1
"customer_11",11132,0.1
"customer_11",11134,0.1
"customer_11",11136,0.1
"customer_11",11140,0.1
"customer_11",11142,0.1
"customer_11",11168,0.1
"customer_11",11178,0.1
"customer_11",11180,0.1
"customer_11",11182,0.1
"customer_11",11184,0.1
"customer_11",11190,0.1
"customer_11",11194,0.1
"customer_11",11196,0.1
"customer_11",11198,0.1
"customer_11",11200,0.1
"customer_11",11202,0.1
"customer_11",11204,0.1
"customer_11",11232,0.1
"customer_11",11236,0.1
"customer_11",11238,0.1
"customer_11",11240,0.1
"customer_11",11242,0.1
"customer_11",11252,0.1
"customer_11",11256,0.1
"customer_11",11258,0.1
"customer_11",11260,0.1
"customer_11",11262,0.1
"customer_11",11280,0.1
"customer_11",11282,0.1
"customer_11",11284,0.1
"customer_11",11286,0.1
"customer_11",11288,0.1
"customer_11",11290,0.1
"customer_11",11292,0.1
"customer_11",11294,0.1
"customer_11",11296,0.1
"customer_11",11298,0.1
"customer_11",11300,0.1
"customer_11",11302,0.1
"customer_11",11312,0.1
"customer_11",11314,0.1
"customer_11",11316,0.1
"customer_11",11318,0.1
"customer_11",11320,0.1
"customer_11",11336,0.1
"customer_11",11358,0.1
"customer_11",11360,0.1
"customer_11",11362,0.1
"customer_11",11364,0.1
"customer_11",11366,0.1
"customer_11",11368,0.1
"customer_11",11370,0.1
"customer_11",11372,0.1
"customer_11",11374,0.1
"customer_11",11376,0.1
"customer_11",11392,0.1
"customer_11",11410,0.1
"customer_11",11412,0.1
"customer_11",11414,0.1
"customer_11",11418,0.1
"customer_14",18912,0.1
"customer_14",18956,0.1
"customer_14",18960,0.1
"customer_14",18964,0.1
"customer_14",18966,0.1
"customer_14",18968,0.1
"customer_14",18970,0.1
"customer_14",18972,0.1
"customer_14",18974,0.1
"customer_14",18976,0.1
"customer_14",18980,0.1
"customer_14",18982,0.1
"customer_14",18984,0.1
"customer_14",18988,0.1
"customer_14",18990,0.1
"customer_14",18996,0.1
"customer_14",19000,0.1
"customer_14",19002,0.1
"customer_14",19004,0.1
"customer_14",19006,0.1
"customer_14",19008,0.1
"customer_14",19010,0.1
"customer_14",19012,0.1
"customer_14",19014,0.1
"customer_14",19016,0.1
"customer_14",19018,0.1
"customer_14",19020,0.1
"customer_14",19022,0.1
"customer_14",19024,0.1
"customer_14",19026,0.1
"customer_14",19028,0.1
"customer_14",19030,0.1
"customer_14",19032,0.1
"customer_14",19034,0.1
"customer_14",19046,0.1
"customer_14",19048,0.1
"customer_14",19050,0.1
"customer_14",19052,0.1
"customer_14",19054,0.1
"customer_14",19056,0.1
"customer_14",19058,0.1
"customer_14",19060,0.1
"customer_14",19062,0.1
"customer_14",19066,0.1
"customer_14",19068,0.1
"customer_14",19070,0.1
"customer_14",19074,0.1
"customer_14",19076,0.1
"customer_14",19078,0.1
"customer_14",19080,0.1
"customer_14",19082,0.1
"customer_14",19086,0.1
"customer_14",19094,0.1
"customer_14",19102,0.1
"customer_14",19104,0.1
"customer_14",19108,0.1
"customer_14",19110,0.1
"customer_14",19112,0.1
"customer_14",19116,0.1
"customer_14",19118,0.1
"customer_14",19130,0.1
"customer_14",19132,0.1
"customer_14",19134,0.1
"customer_14",19136,0.1
"customer_14",19138,0.1
"customer_14",19140,0.1
"customer_14",19142,0.1
"customer_14",19144,0.1
"customer_14",19148,0.1
"customer_14",19150,0.1
"customer_14",19152,0.1
"customer_14",19154,0.1
"customer_14",19156,0.1
"customer_14",19162,0.1
"customer_14",19168,0.1
"customer_14",19182,0.1
"customer_14",19186,0.1
"customer_14",19190,0.1
"customer_14",19192,0.1
"customer_14",19196,0.1
"customer_14",19198,0.1
"customer_14",19200,0.1
"customer_14",19202,0.1
"customer_14",19204,0.1
"customer_14",19206,0.1
"customer_14",19214,0.1
"customer_14",19216,0.1
"customer_14",19218,0.1
"customer_14",19220,0.1
"customer_14",19222,0.1
"customer_14",19224,0.1
"customer_14",19226,0.1
"customer_14",19228,0.1
"customer_14",19230,0.1
"customer_14",19232,0.1
"customer_14",19234,0.1
"customer_14",19236,0.1
"customer_14",19238,0.1
"customer_14",19240,0.1
"customer_14",19242,0.1
"customer_14",19244,0.1
"customer_14",19246,0.1
"customer_14",19248,0.1
"customer_14",19250,0.1
"customer_14",19252,0.1
"customer_14",19256,0.1
"customer_14",19258,0.1
"customer_14",19260,0.1
"customer_14",19262,0.1
"customer_14",19264,0.1
"customer_14",19266,0.1
"customer_14",19268,0.1
"customer_14",19270,0.1
"customer_14",19272,0.1
"customer_14",19274,0.1
"customer_14",19282,0.1
"customer_14",19302,0.1
"customer_14",19546,0.1
"customer_14",19548,0.1
"customer_14",19550,0.1
"customer_14",19552,0.1
"customer_14",19554,0.1
"customer_14",19948,0.1
"customer_14",19950,0.1
"customer_14",19952,0.1
"customer_14",19958,0.1
"customer_14",19960,0.1
"customer_14",19962,0.1
"customer_14",19968,0.1
"customer_14",19972,0.1
"customer_14",19976,0.1
"customer_14",19982,0.1
"customer_14",19986,0.1
"customer_14",19990,0.1
"customer_14",19994,0.1
"customer_14",20066,0.1
"customer_14",20068,0.1
"customer_14",20070,0.1
"customer_14",20624,0.1
"customer_14",20626,0.1
"customer_14",20630,0.1
"customer_14",20632,0.1
"customer_14",20634,0.1
"customer_14",20636,0.1
"customer_14",20810,0.1
"customer_14",20814,0.1
"customer_14",20816,0.1
"customer_14",20820,0.1
"customer_14",20928,0.1
"customer_14",20964,0.1
"customer_14",20968,0.1
"customer_14",21062,0.1
"customer_14",21064,0.1
"customer_14",21066,0.1
"customer_14",21068,0.1
"customer_14",21070,0.1
"customer_14",21076,0.1
"customer_14",21078,0.1
"customer_14",21080,0.1
"customer_14",21084,0.1
"customer_14",21196,0.1
"customer_14",21206,0.1
"customer_14",21212,0.1
"customer_14",21392,0.1
"customer_14",21394,0.1
"customer_14",21396,0.1
"customer_14",21402,0.1
"customer_14",21498,0.1
"customer_14",21500,0.1
"customer_14",21502,0.1
"customer_14",21604,0.1
"customer_14",22076,0.1
"customer_14",22082,0.1
"customer_14",22098,0.1
"customer_14",22188,0.1
"customer_14",22190,0.1
"customer_14",22192,0.1
"customer_14",22210,0.1
"customer_14",22794,0.1
"customer_14",22958,0.1
"customer_14",23014,0.1
"customer_14",23024,0.1
"customer_14",23026,0.1
"customer_14",23116,0.1
"customer_14",23224,0.1
"customer_14",23228,0.1
"customer_14",23338,0.1
"customer_14",23340,0.1
"customer_14",23342,0.1
"customer_14",23478,0.1
"customer_14",23576,0.1
"customer_14",23578,0.1
"customer_14",23586,0.1
"customer_14",23690,0.1
"customer_14",23692,0.1
"customer_14",23694,0.1
"customer_14",23696,0.1
"customer_14",23706,0.1
"customer_14",23708,0.1
"customer_14",23818,0.1
"customer_14",23824,0.1
"customer_14",23826,0.1
"customer_14",23832,0.1
"customer_14",23836,0.1
"customer_14",23838,0.1
"customer_14",23840,0.1
"customer_14",23842,0.1
"customer_14",23846,0.1
"customer_14",23848,0.1
"customer_14",23850,0.1
"customer_14",23960,0.1
"customer_14",23962,0.1
"customer_14",23964,0.1
"customer_14",23966,0.1
"customer_14",23970,0.1
"customer_14",23976,0.1
"customer_14",24206,0.1
"customer_14",24974,0.1
"customer_14",24976,0.1
"customer_14",24978,0.1
"customer_14",24980,0.1
"customer_14",24982,0.1
"customer_14",24984,0.1
"customer_14",24988,0.1
"customer_14",25344,0.1
"customer_14",25346,0.1
"customer_14",25502,0.1
"customer_14",25692,0.1
"customer_14",25848,0.1
"customer_14",25934,0.1
"customer_14",25936,0.1
"customer_14",25938,0.1
"customer_14",26032,0.1
"customer_14",26400,0.1
"customer_14",26402,0.1
"customer_14",26412,0.1
"customer_14",26414,0.1
"customer_14",26518,0.1
"customer_14",26520,0.1
"customer_14",26522,0.1
"customer_14",26524,0.1
"customer_14",26526,0.1
"customer_14",26528,0.1
"customer_14",26530,0.1
"customer_14",26532,0.1
"customer_14",26534,0.1
"customer_14",26582,0.1
"customer_14",26584,0.1
"customer_14",26586,0.1
"customer_14",26588,0.1
"customer_14",26590,0.1
"customer_14",26592,0.1
"customer_14",26594,0.1
"customer_14",26596,0.1
"customer_14",26598,0.1
"customer_14",26600,0.1
"customer_14",26604,0.1
"customer_14",26606,0.1
"customer_14",26608,0.1
"customer_14",26610,0.1
"customer_14",26612,0.1
"customer_14",26614,0.1
"customer_14",26616,0.1
"customer_14",26618,0.1
"customer_14",26620,0.1
"customer_14",26622,0.1
"customer_14",26626,0.1
"customer_14",26628,0.1
"customer_14",26630,0.1
"customer_14",26644,0.1
"customer_14",26646,0.1
"customer_14",26648,0.1
"customer_14",26650,0.1
"customer_14",26652,0.1
"customer_14",26656,0.1
"customer_14",26658,0.1
"customer_14",26660,0.1
"customer_14",26662,0.1
"customer_14",26664,0.1
"customer_14",26666,0.1
"customer_14",26668,0.1
"customer_14",26670,0.1
"customer_14",26672,0.1
"customer_14",26674,0.1
"customer_14",26676,0.1
"customer_14",26678,0.1
"customer_14",26680,0.1
"customer_14",26682,0.1
"customer_14",26684,0.1
"customer_14",26686,0.1
"customer_14",26688,0.1
"customer_14",26690,0.1
"customer_14",26692,0.1
"customer_14",26694,0.1
"customer_14",26696,0.1
"customer_14",26698,0.1
"customer_14",26700,0.1
"customer_14",26702,0.1
"customer_14",26706,0.1
"customer_14",26708,0.1
"customer_14",26710,0.1
"customer_14",26712,0.1
"customer_14",26714,0.1
"customer_14",26716,0.1
"customer_14",26718,0.1
"customer_14",26720,0.1
"customer_14",26726,0.1
"customer_14",26728,0.1
"customer_14",26744,0.1
"customer_14",26748,0.1
"customer_14",26750,0.1
"customer_14",26752,0.1
"customer_14",26754,0.1
"customer_14",26758,0.1
"customer_14",26760,0.1
"customer_14",26762,0.1
"customer_14",26764,0.1
"customer_14",26918,0.1
"customer_14",26926,0.1
"customer_14",27010,0.1
"customer_14",27012,0.1
"customer_14",27016,0.1
"customer_14",27020,0.1
"customer_14",27022,0.1
"customer_14",27026,0.1
"customer_14",27104,0.1
"customer_14",27182,0.1
"customer_14",27188,0.1
"customer_15",28452,0.0999435028248588
"customer_15",28786,0.0999435028248588
"customer_08",7942,0.0998857142857143
"customer_08",7948,0.0998857142857143
"customer_08",7956,0.0998857142857143
"customer_08",8088,0.0998857142857143
"customer_03",1818,0.0990769230769231
"customer_03",1822,0.0990769230769231
"customer_03",1830,0.0990769230769231
"customer_03",1836,0.0990769230769231
"customer_03",1840,0.0990769230769231
"customer_03",1844,0.0990769230769231
"customer_03",1848,0.0990769230769231
"customer_03",1852,0.0990769230769231
"customer_03",1856,0.0990769230769231
"customer_03",1860,0.0990769230769231
"customer_03",1868,0.0990769230769231
"customer_03",1886,0.0990769230769231
"customer_03",1900,0.0990769230769231
"customer_03",1908,0.0990769230769231
"customer_03",1910,0.0990769230769231
"customer_03",1912,0.0990769230769231
"customer_03",1914,0.0990769230769231
"customer_03",1916,0.0990769230769231
"customer_03",1920,0.0990769230769231
"customer_03",1922,0.0990769230769231
"customer_03",1926,0.0990769230769231
"customer_03",1930,0.0990769230769231
"customer_03",1932,0.0990769230769231
"customer_03",1936,0.0990769230769231
"customer_03",1938,0.0990769230769231
"customer_03",1940,0.0990769230769231
"customer_03",1958,0.0990769230769231
"customer_03",1962,0.0990769230769231
"customer_03",1968,0.0990769230769231
"customer_03",1970,0.0990769230769231
"customer_03",1972,0.0990769230769231
"customer_03",1974,0.0990769230769231
"customer_03",1976,0.0990769230769231
"customer_03",1978,0.0990769230769231
"customer_03",1980,0.0990769230769231
"customer_03",1984,0.0990769230769231
"customer_03",1988,0.0990769230769231
"customer_03",1990,0.0990769230769231
"customer_03",1992,0.0990769230769231
"customer_03",1994,0.0990769230769231
"customer_03",1996,0.0990769230769231
"customer_03",1998,0.0990769230769231
"customer_03",2000,0.0990769230769231
"customer_03",2010,0.0990769230769231
"customer_03",2012,0.0990769230769231
"customer_03",2016,0.0990769230769231
"customer_03",2018,0.0990769230769231
"customer_03",2024,0.0990769230769231
"customer_03",2028,0.0990769230769231
"customer_03",2030,0.0990769230769231
"customer_03",2034,0.0990769230769231
"customer_03",2038,0.0990769230769231
"customer_03",2042,0.0990769230769231
"customer_03",2044,0.0990769230769231
"customer_03",2048,0.0990769230769231
"customer_03",2054,0.0990769230769231
"customer_03",2056,0.0990769230769231
"customer_03",2060,0.0990769230769231
"customer_03",2064,0.0990769230769231
"customer_03",2066,0.0990769230769231
"customer_03",2070,0.0990769230769231
"customer_03",2072,0.0990769230769231
"customer_03",2074,0.0990769230769231
"customer_03",2078,0.0990769230769231
"customer_03",2082,0.0990769230769231
"customer_03",2084,0.0990769230769231
"customer_03",2086,0.0990769230769231
"customer_03",2090,0.0990769230769231
"customer_03",2092,0.0990769230769231
"customer_03",2094,0.0990769230769231
"customer_03",2098,0.0990769230769231
"customer_03",2100,0.0990769230769231
"customer_03",2106,0.0990769230769231
"customer_03",2108,0.0990769230769231
"customer_03",2112,0.0990769230769231
"customer_03",2120,0.0990769230769231
"customer_03",2124,0.0990769230769231
"customer_03",2128,0.0990769230769231
"customer_03",2132,0.0990769230769231
"customer_03",2136,0.0990769230769231
"customer_03",2138,0.0990769230769231
"customer_03",2140,0.0990769230769231
"customer_03",2144,0.0990769230769231
"customer_03",2148,0.0990769230769231
"customer_03",2150,0.0990769230769231
"customer_03",2152,0.0990769230769231
"customer_03",2154,0.0990769230769231
"customer_03",2156,0.0990769230769231
"customer_03",2158,0.0990769230769231
"customer_03",2160,0.0990769230769231
"customer_03",2162,0.0990769230769231
"customer_03",2164,0.0990769230769231
"customer_03",2166,0.0990769230769231
"customer_03",2178,0.0990769230769231
"customer_03",2188,0.0990769230769231
"customer_03",2190,0.0990769230769231
"customer_03",2194,0.0990769230769231
"customer_03",2198,0.0990769230769231
"customer_03",2200,0.0990769230769231
"customer_03",2204,0.0990769230769231
"customer_03",2212,0.0990769230769231
"customer_03",2214,0.0990769230769231
"customer_03",2216,0.0990769230769231
"customer_03",2218,0.0990769230769231
"customer_03",2220,0.0990769230769231
"customer_03",2226,0.0990769230769231
"customer_03",2228,0.0990769230769231
"customer_03",2230,0.0990769230769231
"customer_03",2232,0.0990769230769231
"customer_03",2234,0.0990769230769231
"customer_03",2236,0.0990769230769231
"customer_03",2248,0.0990769230769231
"customer_03",2252,0.0990769230769231
"customer_03",2260,0.0990769230769231
"customer_03",2264,0.0990769230769231
"customer_03",2266,0.0990769230769231
"customer_03",2272,0.0990769230769231
"customer_03",2276,0.0990769230769231
"customer_03",2280,0.0990769230769231
"customer_03",2282,0.0990769230769231
"customer_03",2284,0.0990769230769231
"customer_03",2288,0.0990769230769231
"customer_03",2290,0.0990769230769231
"customer_03",2294,0.0990769230769231
"customer_03",2296,0.0990769230769231
"customer_03",2298,0.0990769230769231
"customer_03",2304,0.0990769230769231
"customer_03",2308,0.0990769230769231
"customer_03",2310,0.0990769230769231
"customer_03",2314,0.0990769230769231
"customer_03",2318,0.0990769230769231
"customer_03",2320,0.0990769230769231
"customer_03",2322,0.0990769230769231
"customer_03",2324,0.0990769230769231
"customer_03",2328,0.0990769230769231
"customer_03",2330,0.0990769230769231
"customer_03",2332,0.0990769230769231
"customer_03",2336,0.0990769230769231
"customer_03",2338,0.0990769230769231
"customer_03",2340,0.0990769230769231
"customer_03",2344,0.0990769230769231
"customer_03",2346,0.0990769230769231
"customer_03",2348,0.0990769230769231
"customer_03",2350,0.0990769230769231
"customer_03",2354,0.0990769230769231
"customer_03",2356,0.0990769230769231
"customer_03",2358,0.0990769230769231
"customer_03",2360,0.0990769230769231
"customer_03",2370,0.0990769230769231
"customer_03",2372,0.0990769230769231
"customer_03",2376,0.0990769230769231
"customer_03",2380,0.0990769230769231
"customer_03",2384,0.0990769230769231
"customer_03",2386,0.0990769230769231
"customer_03",2392,0.0990769230769231
"customer_03",2398,0.0990769230769231
"customer_03",2402,0.0990769230769231
"customer_03",2410,0.0990769230769231
"customer_03",2416,0.0990769230769231
"customer_03",2420,0.0990769230769231
"customer_03",2426,0.0990769230769231
"customer_03",2430,0.0990769230769231
"customer_03",2436,0.0990769230769231
"customer_03",2438,0.0990769230769231
"customer_03",2440,0.0990769230769231
"customer_03",2442,0.0990769230769231
"customer_03",2444,0.0990769230769231
"customer_03",2446,0.0990769230769231
"customer_03",2448,0.0990769230769231
"customer_03",2452,0.0990769230769231
"customer_03",2454,0.0990769230769231
"customer_03",2458,0.0990769230769231
"customer_03",2460,0.0990769230769231
"customer_03",2468,0.0990769230769231
"customer_03",2474,0.0990769230769231
"customer_03",2478,0.0990769230769231
"customer_03",2482,0.0990769230769231
"customer_03",2486,0.0990769230769231
"customer_03",2492,0.0990769230769231
"customer_03",2496,0.0990769230769231
"customer_03",2500,0.0990769230769231
"customer_03",2504,0.0990769230769231
"customer_03",2506,0.0990769230769231
"customer_03",2510,0.0990769230769231
"customer_03",2518,0.0990769230769231
"customer_03",2520,0.0990769230769231
"customer_03",2526,0.0990769230769231
"customer_03",2528,0.0990769230769231
"customer_03",2530,0.0990769230769231
"customer_03",2534,0.0990769230769231
"customer_03",2540,0.0990769230769231
"customer_03",2542,0.0990769230769231
"customer_03",2546,0.0990769230769231
"customer_03",2550,0.0990769230769231
"customer_03",2552,0.0990769230769231
"customer_03",2556,0.0990769230769231
"customer_03",2558,0.0990769230769231
"customer_03",2562,0.0990769230769231
"customer_03",2564,0.0990769230769231
"customer_03",2570,0.0990769230769231
"customer_03",2572,0.0990769230769231
"customer_03",2578,0.0990769230769231
"customer_03",2592,0.0990769230769231
"customer_03",2596,0.0990769230769231
"customer_03",2600,0.0990769230769231
"customer_03",2604,0.0990769230769231
"customer_03",2608,0.0990769230769231
"customer_03",2654,0.0990769230769231
"customer_03",2658,0.0990769230769231
"customer_03",2660,0.0990769230769231
"customer_03",2664,0.0990769230769231
"customer_03",2666,0.0990769230769231
"customer_03",2670,0.0990769230769231
"customer_03",2676,0.0990769230769231
"customer_03",2678,0.0990769230769231
"customer_03",2680,0.0990769230769231
"customer_03",2682,0.0990769230769231
"customer_03",2684,0.0990769230769231
"customer_03",2690,0.0990769230769231
"customer_03",2692,0.0990769230769231
"customer_03",2694,0.0990769230769231
"customer_03",2696,0.0990769230769231
"customer_03",2708,0.0990769230769231
"customer_03",2712,0.0990769230769231
"customer_03",2716,0.0990769230769231
"customer_03",2724,0.0990769230769231
"customer_03",2768,0.0990769230769231
"customer_03",2778,0.0990769230769231
"customer_03",2782,0.0990769230769231
"customer_03",2784,0.0990769230769231
"customer_03",2788,0.0990769230769231
"customer_03",2790,0.0990769230769231
"customer_03",2792,0.0990769230769231
"customer_03",2794,0.0990769230769231
"customer_03",2796,0.0990769230769231
"customer_03",2800,0.0990769230769231
"customer_03",2810,0.0990769230769231
"customer_03",2818,0.0990769230769231
"customer_03",2866,0.0990769230769231
"customer_03",2870,0.0990769230769231
"customer_03",2878,0.0990769230769231
"customer_03",2882,0.0990769230769231
"customer_03",2884,0.0990769230769231
"customer_03",2886,0.0990769230769231
"customer_03",2888,0.0990769230769231
"customer_03",2890,0.0990769230769231
"customer_03",2894,0.0990769230769231
"customer_03",2896,0.0990769230769231
"customer_03",2898,0.0990769230769231
"customer_03",2900,0.0990769230769231
"customer_03",2910,0.0990769230769231
"customer_03",2914,0.0990769230769231
"customer_03",2918,0.0990769230769231
"customer_03",2920,0.0990769230769231
"customer_03",2922,0.0990769230769231
"customer_03",2926,0.0990769230769231
"customer_03",2928,0.0990769230769231
"customer_03",2932,0.0990769230769231
"customer_03",2936,0.0990769230769231
"customer_03",2940,0.0990769230769231
"customer_03",2944,0.0990769230769231
"customer_03",2984,0.0990769230769231
"customer_03",2994,0.0990769230769231
"customer_03",3008,0.0990769230769231
"customer_03",3012,0.0990769230769231
"customer_03",3016,0.0990769230769231
"customer_03",3018,0.0990769230769231
"customer_03",3020,0.0990769230769231
"customer_03",3024,0.0990769230769231
"customer_03",3040,0.0990769230769231
"customer_03",3046,0.0990769230769231
"customer_03",3048,0.0990769230769231
"customer_03",3052,0.0990769230769231
"customer_03",3056,0.0990769230769231
"customer_03",3064,0.0990769230769231
"customer_03",3066,0.0990769230769231
"customer_03",3070,0.0990769230769231
"customer_03",3098,0.0990769230769231
"customer_03",3102,0.0990769230769231
"customer_03",3106,0.0990769230769231
"customer_03",3110,0.0990769230769231
"customer_03",3112,0.0990769230769231
"customer_03",3114,0.0990769230769231
"customer_03",3116,0.0990769230769231
"customer_03",3118,0.0990769230769231
"customer_03",3120,0.0990769230769231
"customer_03",3122,0.0990769230769231
"customer_03",3124,0.0990769230769231
"customer_03",3126,0.0990769230769231
"customer_03",3130,0.0990769230769231
"customer_03",3132,0.0990769230769231
"customer_03",3134,0.0990769230769231
"customer_03",3136,0.0990769230769231
"customer_03",3138,0.0990769230769231
"customer_03",3140,0.0990769230769231
"customer_03",3144,0.0990769230769231
"customer_03",3148,0.0990769230769231
"customer_03",3150,0.0990769230769231
"customer_03",3152,0.0990769230769231
"customer_03",3156,0.0990769230769231
"customer_03",3158,0.0990769230769231
"customer_03",3160,0.0990769230769231
"customer_03",3162,0.0990769230769231
"customer_03",3164,0.0990769230769231
"customer_03",3166,0.0990769230769231
"customer_03",3168,0.0990769230769231
"customer_03",3172,0.0990769230769231
"customer_03",3174,0.0990769230769231
"customer_03",3176,0.0990769230769231
"customer_03",3178,0.0990769230769231
"customer_03",3180,0.0990769230769231
"customer_03",3182,0.0990769230769231
"customer_03",3184,0.0990769230769231
"customer_03",3186,0.0990769230769231
"customer_03",3224,0.0990769230769231
"customer_03",3228,0.0990769230769231
"customer_03",3230,0.0990769230769231
"customer_03",3232,0.0990769230769231
"customer_03",3236,0.0990769230769231
"customer_03",3238,0.0990769230769231
"customer_03",3240,0.0990769230769231
"customer_03",3242,0.0990769230769231
"customer_03",3244,0.0990769230769231
"customer_03",3246,0.0990769230769231
"customer_03",3248,0.0990769230769231
"customer_03",3250,0.0990769230769231
"customer_03",3252,0.0990769230769231
"customer_03",3254,0.0990769230769231
"customer_03",3258,0.0990769230769231
"customer_03",3260,0.0990769230769231
"customer_03",3262,0.0990769230769231
"customer_03",3264,0.0990769230769231
"customer_03",3266,0.0990769230769231
"customer_03",3268,0.0990769230769231
"customer_03",3270,0.0990769230769231
"customer_03",3272,0.0990769230769231
