Plot Title: 9730047			
#	"Date Time, GMT-07:00"	"AC Curr, Amps (LGR S/N: 9730047, SEN S/N: 9730047)"	End Of File (LGR S/N: 9730047)
37447	9/22/2016 11:38	0.01	0
37448	9/22/2016 11:41	0.01	0
37449	9/22/2016 11:44	0.01	0
37450	9/22/2016 11:47	0.01	0
37451	9/22/2016 11:50	0.01	0
37452	9/22/2016 11:53	0.01	0
37453	9/22/2016 11:56	0.01	0
37454	9/22/2016 11:59	0.01	0
37455	9/22/2016 12:02	0.01	0
37456	9/22/2016 12:05	0.01	0
37457	9/22/2016 12:08	0.01	0
37458	9/22/2016 12:11	0.01	0
37459	9/22/2016 12:14	0.01	0
37460	9/22/2016 12:17	0.01	0
37461	9/22/2016 12:20	0.01	0
37462	9/22/2016 12:23	0.01	0
37463	9/22/2016 12:26	0.01	0
37464	9/22/2016 12:29	0.01	0
37465	9/22/2016 12:32	0.01	0
37466	9/22/2016 12:35	0.01	0
37467	9/22/2016 12:38	0.01	0
37468	9/22/2016 12:41	0.01	0
37469	9/22/2016 12:44	0.01	0
37470	9/22/2016 12:47	0.01	0
37471	9/22/2016 12:50	0.01	0
37472	9/22/2016 12:53	0.01	0
37473	9/22/2016 12:56	0.01	0
37474	9/22/2016 12:59	0.01	0
37475	9/22/2016 13:02	0.01	0
37476	9/22/2016 13:05	0.01	0
37477	9/22/2016 13:08	0.01	0
37478	9/22/2016 13:11	0.01	0
37479	9/22/2016 13:14	0.01	0
37480	9/22/2016 13:17	0.01	0
37481	9/22/2016 13:20	0.01	0
37482	9/22/2016 13:23	0.01	0
37483	9/22/2016 13:26	0.01	0
37484	9/22/2016 13:29	0.01	0
37485	9/22/2016 13:32	0.01	0
37486	9/22/2016 13:35	0.01	0
37487	9/22/2016 13:38	0.01	0
37488	9/22/2016 13:41	0.01	0
37489	9/22/2016 13:44	0.01	0
37490	9/22/2016 13:47	0.01	0
37491	9/22/2016 13:50	0.01	0
37492	9/22/2016 13:53	0.01	0
37493	9/22/2016 13:56	0.01	0
37494	9/22/2016 13:59	0.01	0
37495	9/22/2016 14:02	0.01	0
37496	9/22/2016 14:05	0.01	0
37497	9/22/2016 14:08	0.01	0
37498	9/22/2016 14:11	0.01	0
37499	9/22/2016 14:14	0.01	0
37500	9/22/2016 14:17	0.01	0
37501	9/22/2016 14:20	0.01	0
37502	9/22/2016 14:23	0.01	0
37503	9/22/2016 14:26	0.01	0
37504	9/22/2016 14:29	0.01	0
37505	9/22/2016 14:32	0.01	0
37506	9/22/2016 14:35	0.01	0
37507	9/22/2016 14:38	0.01	0
37508	9/22/2016 14:41	0.01	0
37509	9/22/2016 14:44	0.01	0
37510	9/22/2016 14:47	0.01	0
37511	9/22/2016 14:50	0.01	0
37512	9/22/2016 14:53	0.01	0
37513	9/22/2016 14:56	0.01	0
37514	9/22/2016 14:59	0.01	0
37515	9/22/2016 15:02	0.01	0
37516	9/22/2016 15:05	0.01	0
37517	9/22/2016 15:08	0.01	0
37518	9/22/2016 15:11	0.01	0
37519	9/22/2016 15:14	0.01	0
37520	9/22/2016 15:17	0.01	0
37521	9/22/2016 15:20	0.01	0
37522	9/22/2016 15:23	0.01	0
37523	9/22/2016 15:26	0.01	0
37524	9/22/2016 15:29	0.01	0
37525	9/22/2016 15:32	0.01	0
37526	9/22/2016 15:35	0.01	0
37527	9/22/2016 15:38	0.01	0
37528	9/22/2016 15:41	0.01	0
37529	9/22/2016 15:44	0.01	0
37530	9/22/2016 15:47	0.01	0
37531	9/22/2016 15:50	0.01	0
37532	9/22/2016 15:53	0.01	0
37533	9/22/2016 15:56	0.01	0
37534	9/22/2016 15:59	0.01	0
37535	9/22/2016 16:02	0.01	0
37536	9/22/2016 16:05	0.01	0
37537	9/22/2016 16:08	0.01	0
37538	9/22/2016 16:11	0.01	0
37539	9/22/2016 16:14	0.01	0
37540	9/22/2016 16:17	0.01	0
37541	9/22/2016 16:20	0.01	0
37542	9/22/2016 16:23	0.01	0
37543	9/22/2016 16:26	0.01	0
37544	9/22/2016 16:29	0.01	0
37545	9/22/2016 16:32	0.01	0
37546	9/22/2016 16:35	0.01	0
37547	9/22/2016 16:38	0.01	0
37548	9/22/2016 16:41	0.01	0
37549	9/22/2016 16:44	0.01	0
37550	9/22/2016 16:47	0.01	0
37551	9/22/2016 16:50	0.01	0
37552	9/22/2016 16:53	0.01	0
37553	9/22/2016 16:56	0.01	0
37554	9/22/2016 16:59	0.01	0
37555	9/22/2016 17:02	0.01	0
37556	9/22/2016 17:05	0.01	0
37557	9/22/2016 17:08	0.01	0
37558	9/22/2016 17:11	0.01	0
37559	9/22/2016 17:14	0.01	0
37560	9/22/2016 17:17	0.01	0
37561	9/22/2016 17:20	0.01	0
37562	9/22/2016 17:23	0.01	0
37563	9/22/2016 17:26	0.01	0
37564	9/22/2016 17:29	0.01	0
37565	9/22/2016 17:32	0.01	0
37566	9/22/2016 17:35	0.01	0
37567	9/22/2016 17:38	0.01	0
37568	9/22/2016 17:41	0.01	0
37569	9/22/2016 17:44	0.01	0
37570	9/22/2016 17:47	0.01	0
37571	9/22/2016 17:50	0.01	0
37572	9/22/2016 17:53	0.01	0
37573	9/22/2016 17:56	0.01	0
37574	9/22/2016 17:59	0.01	0
37575	9/22/2016 18:02	0.01	0
37576	9/22/2016 18:05	0.01	0
37577	9/22/2016 18:08	0.01	0
37578	9/22/2016 18:11	0.01	0
37579	9/22/2016 18:14	0.01	0
37580	9/22/2016 18:17	0.01	0
37581	9/22/2016 18:20	0.01	0
37582	9/22/2016 18:23	0.01	0
37583	9/22/2016 18:26	0.01	0
37584	9/22/2016 18:29	0.01	0
37585	9/22/2016 18:32	0.01	0
37586	9/22/2016 18:35	0.01	0
37587	9/22/2016 18:38	0.01	0
37588	9/22/2016 18:41	0.01	0
37589	9/22/2016 18:44	0.01	0
37590	9/22/2016 18:47	0.01	0
37591	9/22/2016 18:50	0.01	0
37592	9/22/2016 18:53	0.01	0
37593	9/22/2016 18:56	0.01	0
37594	9/22/2016 18:59	0.01	0
37595	9/22/2016 19:02	0.01	0
37596	9/22/2016 19:05	0.01	0
37597	9/22/2016 19:08	0.01	0
37598	9/22/2016 19:11	0.01	0
37599	9/22/2016 19:14	0.01	0
37600	9/22/2016 19:17	0.01	0
37601	9/22/2016 19:20	0.01	0
37602	9/22/2016 19:23	0.01	0
37603	9/22/2016 19:26	0.01	0
37604	9/22/2016 19:29	0.01	0
37605	9/22/2016 19:32	0.01	0
37606	9/22/2016 19:35	0.01	0
37607	9/22/2016 19:38	0.01	0
37608	9/22/2016 19:41	0.01	0
37609	9/22/2016 19:44	0.01	0
37610	9/22/2016 19:47	0.01	0
37611	9/22/2016 19:50	0.01	0
37612	9/22/2016 19:53	0.01	0
37613	9/22/2016 19:56	0.01	0
37614	9/22/2016 19:59	0.01	0
37615	9/22/2016 20:02	0.01	0
37616	9/22/2016 20:05	0.01	0
37617	9/22/2016 20:08	0.01	0
37618	9/22/2016 20:11	0.01	0
37619	9/22/2016 20:14	0.01	0
37620	9/22/2016 20:17	0.01	0
37621	9/22/2016 20:20	0.01	0
37622	9/22/2016 20:23	0.01	0
37623	9/22/2016 20:26	0.01	0
37624	9/22/2016 20:29	0.01	0
37625	9/22/2016 20:32	0.01	0
37626	9/22/2016 20:35	0.01	0
37627	9/22/2016 20:38	0.01	0
37628	9/22/2016 20:41	0.01	0
37629	9/22/2016 20:44	0.01	0
37630	9/22/2016 20:47	0.01	0
37631	9/22/2016 20:50	0.01	0
37632	9/22/2016 20:53	0.01	0
37633	9/22/2016 20:56	0.01	0
37634	9/22/2016 20:59	0.01	0
37635	9/22/2016 21:02	0.01	0
37636	9/22/2016 21:05	0.01	0
37637	9/22/2016 21:08	0.01	0
37638	9/22/2016 21:11	0.01	0
37639	9/22/2016 21:14	0.01	0
37640	9/22/2016 21:17	0.01	0
37641	9/22/2016 21:20	0.01	0
37642	9/22/2016 21:23	0.01	0
37643	9/22/2016 21:26	0.01	0
37644	9/22/2016 21:29	0.01	0
37645	9/22/2016 21:32	0.01	0
37646	9/22/2016 21:35	0.01	0
37647	9/22/2016 21:38	0.01	0
37648	9/22/2016 21:41	0.01	0
37649	9/22/2016 21:44	0.01	0
37650	9/22/2016 21:47	0.01	0
37651	9/22/2016 21:50	0.01	0
37652	9/22/2016 21:53	0.01	0
37653	9/22/2016 21:56	0.01	0
37654	9/22/2016 21:59	0.01	0
37655	9/22/2016 22:02	0.01	0
37656	9/22/2016 22:05	0.01	0
37657	9/22/2016 22:08	0.01	0
37658	9/22/2016 22:11	0.01	0
37659	9/22/2016 22:14	0.01	0
37660	9/22/2016 22:17	0.01	0
37661	9/22/2016 22:20	0.01	0
37662	9/22/2016 22:23	0.01	0
37663	9/22/2016 22:26	0.01	0
37664	9/22/2016 22:29	0.01	0
37665	9/22/2016 22:32	0.01	0
37666	9/22/2016 22:35	0.01	0
37667	9/22/2016 22:38	0.01	0
37668	9/22/2016 22:41	0.01	0
37669	9/22/2016 22:44	0.01	0
37670	9/22/2016 22:47	0.01	0
37671	9/22/2016 22:50	0.01	0
37672	9/22/2016 22:53	0.01	0
37673	9/22/2016 22:56	0.01	0
37674	9/22/2016 22:59	0.01	0
37675	9/22/2016 23:02	0.01	0
37676	9/22/2016 23:05	0.01	0
37677	9/22/2016 23:08	0.01	0
37678	9/22/2016 23:11	0.01	0
37679	9/22/2016 23:14	0.01	0
37680	9/22/2016 23:17	0.01	0
37681	9/22/2016 23:20	0.01	0
37682	9/22/2016 23:23	0.01	0
37683	9/22/2016 23:26	0.01	0
37684	9/22/2016 23:29	0.01	0
37685	9/22/2016 23:32	0.01	0
37686	9/22/2016 23:35	0.01	0
37687	9/22/2016 23:38	0.01	0
37688	9/22/2016 23:41	0.01	0
37689	9/22/2016 23:44	0.01	0
37690	9/22/2016 23:47	0.01	0
37691	9/22/2016 23:50	0.01	0
37692	9/22/2016 23:53	0.01	0
37693	9/22/2016 23:56	0.01	0
37694	9/22/2016 23:59	0.01	0
37695	9/23/2016 0:02	0.01	0
37696	9/23/2016 0:05	0.01	0
37697	9/23/2016 0:08	0.01	0
37698	9/23/2016 0:11	0.01	0
37699	9/23/2016 0:14	0.01	0
37700	9/23/2016 0:17	0.01	0
37701	9/23/2016 0:20	0.01	0
37702	9/23/2016 0:23	0.01	0
37703	9/23/2016 0:26	0.01	0
37704	9/23/2016 0:29	0.01	0
37705	9/23/2016 0:32	0.01	0
37706	9/23/2016 0:35	0.01	0
37707	9/23/2016 0:38	0.01	0
37708	9/23/2016 0:41	0.01	0
37709	9/23/2016 0:44	0.01	0
37710	9/23/2016 0:47	0.01	0
37711	9/23/2016 0:50	0.01	0
37712	9/23/2016 0:53	0.01	0
37713	9/23/2016 0:56	0.01	0
37714	9/23/2016 0:59	0.01	0
37715	9/23/2016 1:02	0.01	0
37716	9/23/2016 1:05	0.01	0
37717	9/23/2016 1:08	0.01	0
37718	9/23/2016 1:11	0.01	0
37719	9/23/2016 1:14	0.01	0
37720	9/23/2016 1:17	0.01	0
37721	9/23/2016 1:20	0.01	0
37722	9/23/2016 1:23	0.01	0
37723	9/23/2016 1:26	0.01	0
37724	9/23/2016 1:29	0.01	0
37725	9/23/2016 1:32	0.01	0
37726	9/23/2016 1:35	0.01	0
37727	9/23/2016 1:38	0.01	0
37728	9/23/2016 1:41	0.01	0
37729	9/23/2016 1:44	0.01	0
37730	9/23/2016 1:47	0.01	0
37731	9/23/2016 1:50	0.01	0
37732	9/23/2016 1:53	0.01	0
37733	9/23/2016 1:56	0.01	0
37734	9/23/2016 1:59	0.01	0
37735	9/23/2016 2:02	0.01	0
37736	9/23/2016 2:05	0.01	0
37737	9/23/2016 2:08	0.01	0
37738	9/23/2016 2:11	0.01	0
37739	9/23/2016 2:14	0.01	0
37740	9/23/2016 2:17	0.01	0
37741	9/23/2016 2:20	0.01	0
37742	9/23/2016 2:23	0.01	0
37743	9/23/2016 2:26	0.01	0
37744	9/23/2016 2:29	0.01	0
37745	9/23/2016 2:32	0.01	0
37746	9/23/2016 2:35	0.01	0
37747	9/23/2016 2:38	0.01	0
37748	9/23/2016 2:41	0.01	0
37749	9/23/2016 2:44	0.01	0
37750	9/23/2016 2:47	0.01	0
37751	9/23/2016 2:50	0.01	0
37752	9/23/2016 2:53	0.01	0
37753	9/23/2016 2:56	0.01	0
37754	9/23/2016 2:59	0.01	0
37755	9/23/2016 3:02	0.01	0
37756	9/23/2016 3:05	0.01	0
37757	9/23/2016 3:08	0.01	0
37758	9/23/2016 3:11	0.01	0
37759	9/23/2016 3:14	0.01	0
37760	9/23/2016 3:17	0.01	0
37761	9/23/2016 3:20	0.01	0
37762	9/23/2016 3:23	0.01	0
37763	9/23/2016 3:26	0.01	0
37764	9/23/2016 3:29	0.01	0
37765	9/23/2016 3:32	0.01	0
37766	9/23/2016 3:35	0.01	0
37767	9/23/2016 3:38	0.01	0
37768	9/23/2016 3:41	0.01	0
37769	9/23/2016 3:44	0.01	0
37770	9/23/2016 3:47	0.01	0
37771	9/23/2016 3:50	0.01	0
37772	9/23/2016 3:53	0.01	0
37773	9/23/2016 3:56	0.01	0
37774	9/23/2016 3:59	0.01	0
37775	9/23/2016 4:02	0.01	0
37776	9/23/2016 4:05	0.01	0
37777	9/23/2016 4:08	0.01	0
37778	9/23/2016 4:11	0.01	0
37779	9/23/2016 4:14	0.01	0
37780	9/23/2016 4:17	0.01	0
37781	9/23/2016 4:20	0.01	0
37782	9/23/2016 4:23	0.01	0
37783	9/23/2016 4:26	0.01	0
37784	9/23/2016 4:29	0.01	0
37785	9/23/2016 4:32	0.01	0
37786	9/23/2016 4:35	0.01	0
37787	9/23/2016 4:38	0.01	0
37788	9/23/2016 4:41	0.01	0
37789	9/23/2016 4:44	0.01	0
37790	9/23/2016 4:47	0.01	0
37791	9/23/2016 4:50	0.01	0
37792	9/23/2016 4:53	0.01	0
37793	9/23/2016 4:56	0.01	0
37794	9/23/2016 4:59	0.01	0
37795	9/23/2016 5:02	0.01	0
37796	9/23/2016 5:05	0.01	0
37797	9/23/2016 5:08	0.01	0
37798	9/23/2016 5:11	0.01	0
37799	9/23/2016 5:14	0.01	0
37800	9/23/2016 5:17	0.01	0
37801	9/23/2016 5:20	0.01	0
37802	9/23/2016 5:23	0.01	0
37803	9/23/2016 5:26	0.01	0
37804	9/23/2016 5:29	0.01	0
37805	9/23/2016 5:32	0.01	0
37806	9/23/2016 5:35	0.01	0
37807	9/23/2016 5:38	0.01	0
37808	9/23/2016 5:41	0.01	0
37809	9/23/2016 5:44	0.01	0
37810	9/23/2016 5:47	0.01	0
37811	9/23/2016 5:50	0.01	0
37812	9/23/2016 5:53	0.01	0
37813	9/23/2016 5:56	0.01	0
37814	9/23/2016 5:59	0.01	0
37815	9/23/2016 6:02	0.01	0
37816	9/23/2016 6:05	0.01	0
37817	9/23/2016 6:08	0.01	0
37818	9/23/2016 6:11	0.01	0
37819	9/23/2016 6:14	0.01	0
37820	9/23/2016 6:17	0.01	0
37821	9/23/2016 6:20	0.01	0
37822	9/23/2016 6:23	0.01	0
37823	9/23/2016 6:26	0.01	0
37824	9/23/2016 6:29	0.01	0
37825	9/23/2016 6:32	0.01	0
37826	9/23/2016 6:35	0.01	0
37827	9/23/2016 6:38	0.01	0
37828	9/23/2016 6:41	0.01	0
37829	9/23/2016 6:44	0.01	0
37830	9/23/2016 6:47	0.01	0
37831	9/23/2016 6:50	0.01	0
37832	9/23/2016 6:53	0.01	0
37833	9/23/2016 6:56	0.01	0
37834	9/23/2016 6:59	0.01	0
37835	9/23/2016 7:02	0.01	0
37836	9/23/2016 7:05	0.01	0
37837	9/23/2016 7:08	0.01	0
37838	9/23/2016 7:11	0.01	0
37839	9/23/2016 7:14	0.01	0
37840	9/23/2016 7:17	0.01	0
37841	9/23/2016 7:20	0.01	0
37842	9/23/2016 7:23	0.01	0
37843	9/23/2016 7:26	0.01	0
37844	9/23/2016 7:29	0.01	0
37845	9/23/2016 7:32	0.01	0
37846	9/23/2016 7:35	0.01	0
37847	9/23/2016 7:38	0.01	0
37848	9/23/2016 7:41	0.01	0
37849	9/23/2016 7:44	0.01	0
37850	9/23/2016 7:47	0.01	0
37851	9/23/2016 7:50	0.01	0
37852	9/23/2016 7:53	0.01	0
37853	9/23/2016 7:56	0.01	0
37854	9/23/2016 7:59	0.01	0
37855	9/23/2016 8:02	0.01	0
37856	9/23/2016 8:05	0.01	0
37857	9/23/2016 8:08	0.01	0
37858	9/23/2016 8:11	0.01	0
37859	9/23/2016 8:14	0.01	0
37860	9/23/2016 8:17	0.01	0
37861	9/23/2016 8:20	0.01	0
37862	9/23/2016 8:23	0.01	0
37863	9/23/2016 8:26	0.01	0
37864	9/23/2016 8:29	0.01	0
37865	9/23/2016 8:32	0.01	0
37866	9/23/2016 8:35	0.01	0
37867	9/23/2016 8:38	0.01	0
37868	9/23/2016 8:41	0.01	0
37869	9/23/2016 8:44	0.01	0
37870	9/23/2016 8:47	0.01	0
37871	9/23/2016 8:50	0.01	0
37872	9/23/2016 8:53	0.01	0
37873	9/23/2016 8:56	0.01	0
37874	9/23/2016 8:59	0.01	0
37875	9/23/2016 9:02	0.01	0
37876	9/23/2016 9:05	0.01	0
37877	9/23/2016 9:08	0.01	0
37878	9/23/2016 9:11	0.01	0
37879	9/23/2016 9:14	0.01	0
37880	9/23/2016 9:17	0.01	0
37881	9/23/2016 9:20	0.01	0
37882	9/23/2016 9:23	0.01	0
37883	9/23/2016 9:26	0.01	0
37884	9/23/2016 9:29	0.01	0
37885	9/23/2016 9:32	0.01	0
37886	9/23/2016 9:35	0.01	0
37887	9/23/2016 9:38	0.01	0
37888	9/23/2016 9:41	0.01	0
37889	9/23/2016 9:44	0.01	0
37890	9/23/2016 9:47	0.01	0
37891	9/23/2016 9:50	0.01	0
37892	9/23/2016 9:53	0.01	0
37893	9/23/2016 9:56	0.01	0
37894	9/23/2016 9:59	0.01	0
37895	9/23/2016 10:02	0.01	0
37896	9/23/2016 10:05	0.01	0
37897	9/23/2016 10:08	0.01	0
37898	9/23/2016 10:11	0.01	0
37899	9/23/2016 10:14	0.01	0
37900	9/23/2016 10:17	0.01	0
37901	9/23/2016 10:20	0.01	0
37902	9/23/2016 10:23	0.01	0
37903	9/23/2016 10:26	0.01	0
37904	9/23/2016 10:29	0.01	0
37905	9/23/2016 10:32	0.01	0
37906	9/23/2016 10:35	0.01	0
37907	9/23/2016 10:38	0.01	0
37908	9/23/2016 10:41	0.01	0
37909	9/23/2016 10:44	0.01	0
37910	9/23/2016 10:47	0.01	0
37911	9/23/2016 10:50	0.01	0
37912	9/23/2016 10:53	0.01	0
37913	9/23/2016 10:56	0.01	0
37914	9/23/2016 10:59	0.01	0
37915	9/23/2016 11:02	0.01	0
37916	9/23/2016 11:05	0.01	0
37917	9/23/2016 11:08	0.01	0
37918	9/23/2016 11:11	0.01	0
37919	9/23/2016 11:14	0.01	0
37920	9/23/2016 11:17	0.01	0
37921	9/23/2016 11:20	0.01	0
37922	9/23/2016 11:23	0.01	0
37923	9/23/2016 11:26	0.01	0
37924	9/23/2016 11:29	0.01	0
37925	9/23/2016 11:32	0.01	0
37926	9/23/2016 11:35	0.01	0
37927	9/23/2016 11:38	0.01	0
37928	9/23/2016 11:41	0.01	0
37929	9/23/2016 11:44	0.01	0
37930	9/23/2016 11:47	0.01	0
37931	9/23/2016 11:50	0.01	0
37932	9/23/2016 11:53	0.01	0
37933	9/23/2016 11:56	0.01	0
37934	9/23/2016 11:59	0.01	0
37935	9/23/2016 12:02	0.01	0
37936	9/23/2016 12:05	0.01	0
37937	9/23/2016 12:08	0.01	0
37938	9/23/2016 12:11	0.01	0
37939	9/23/2016 12:14	0.01	0
37940	9/23/2016 12:17	0.01	0
37941	9/23/2016 12:20	0.01	0
37942	9/23/2016 12:23	0.01	0
37943	9/23/2016 12:26	0.01	0
37944	9/23/2016 12:29	0.01	0
37945	9/23/2016 12:32	0.01	0
37946	9/23/2016 12:35	0.01	0
37947	9/23/2016 12:38	0.01	0
37948	9/23/2016 12:41	0.01	0
37949	9/23/2016 12:44	0.01	0
37950	9/23/2016 12:47	0.01	0
37951	9/23/2016 12:50	0.01	0
37952	9/23/2016 12:53	0.01	0
37953	9/23/2016 12:56	0.01	0
37954	9/23/2016 12:59	0.01	0
37955	9/23/2016 13:02	0.01	0
37956	9/23/2016 13:05	0.01	0
37957	9/23/2016 13:08	0.01	0
37958	9/23/2016 13:11	0.01	0
37959	9/23/2016 13:14	0.01	0
37960	9/23/2016 13:17	0.01	0
37961	9/23/2016 13:20	0.01	0
37962	9/23/2016 13:23	0.01	0
37963	9/23/2016 13:26	0.01	0
37964	9/23/2016 13:29	0.01	0
37965	9/23/2016 13:32	0.01	0
37966	9/23/2016 13:35	0.01	0
37967	9/23/2016 13:38	0.01	0
37968	9/23/2016 13:41	0.01	0
37969	9/23/2016 13:44	0.01	0
37970	9/23/2016 13:47	0.01	0
37971	9/23/2016 13:50	0.01	0
37972	9/23/2016 13:53	0.01	0
37973	9/23/2016 13:56	0.01	0
37974	9/23/2016 13:59	0.01	0
37975	9/23/2016 14:02	0.01	0
37976	9/23/2016 14:05	0.01	0
37977	9/23/2016 14:08	0.01	0
37978	9/23/2016 14:11	0.01	0
37979	9/23/2016 14:14	0.01	0
37980	9/23/2016 14:17	0.01	0
37981	9/23/2016 14:20	0.01	0
37982	9/23/2016 14:23	0.01	0
37983	9/23/2016 14:26	0.01	0
37984	9/23/2016 14:29	0.01	0
37985	9/23/2016 14:32	0.01	0
37986	9/23/2016 14:35	0.01	0
37987	9/23/2016 14:38	0.01	0
37988	9/23/2016 14:41	0.01	0
37989	9/23/2016 14:44	0.01	0
37990	9/23/2016 14:47	0.01	0
37991	9/23/2016 14:50	0.01	0
37992	9/23/2016 14:53	0.01	0
37993	9/23/2016 14:56	0.01	0
37994	9/23/2016 14:59	0.01	0
37995	9/23/2016 15:02	0.01	0
37996	9/23/2016 15:05	0.01	0
37997	9/23/2016 15:08	0.01	0
37998	9/23/2016 15:11	0.01	0
37999	9/23/2016 15:14	0.01	0
38000	9/23/2016 15:17	0.01	0
38001	9/23/2016 15:20	0.01	0
38002	9/23/2016 15:23	0.01	0
38003	9/23/2016 15:26	0.01	0
38004	9/23/2016 15:29	0.01	0
38005	9/23/2016 15:32	0.01	0
38006	9/23/2016 15:35	0.01	0
38007	9/23/2016 15:38	0.01	0
38008	9/23/2016 15:41	0.01	0
38009	9/23/2016 15:44	0.01	0
38010	9/23/2016 15:47	0.01	0
38011	9/23/2016 15:50	0.01	0
38012	9/23/2016 15:53	0.01	0
38013	9/23/2016 15:56	0.01	0
38014	9/23/2016 15:59	0.01	0
38015	9/23/2016 16:02	0.01	0
38016	9/23/2016 16:05	0.01	0
38017	9/23/2016 16:08	0.01	0
38018	9/23/2016 16:11	0.01	0
38019	9/23/2016 16:14	0.01	0
38020	9/23/2016 16:17	0.01	0
38021	9/23/2016 16:20	0.01	0
38022	9/23/2016 16:23	0.01	0
38023	9/23/2016 16:26	0.01	0
38024	9/23/2016 16:29	0.01	0
38025	9/23/2016 16:32	0.01	0
38026	9/23/2016 16:35	0.01	0
38027	9/23/2016 16:38	0.01	0
38028	9/23/2016 16:41	0.01	0
38029	9/23/2016 16:44	0.01	0
38030	9/23/2016 16:47	0.01	0
38031	9/23/2016 16:50	0.01	0
38032	9/23/2016 16:53	0.01	0
38033	9/23/2016 16:56	0.01	0
38034	9/23/2016 16:59	0.01	0
38035	9/23/2016 17:02	0.01	0
38036	9/23/2016 17:05	0.01	0
38037	9/23/2016 17:08	0.01	0
38038	9/23/2016 17:11	0.01	0
38039	9/23/2016 17:14	0.01	0
38040	9/23/2016 17:17	0.01	0
38041	9/23/2016 17:20	0.01	0
38042	9/23/2016 17:23	0.01	0
38043	9/23/2016 17:26	0.01	0
38044	9/23/2016 17:29	0.01	0
38045	9/23/2016 17:32	0.01	0
38046	9/23/2016 17:35	0.01	0
38047	9/23/2016 17:38	0.01	0
38048	9/23/2016 17:41	0.01	0
38049	9/23/2016 17:44	0.01	0
38050	9/23/2016 17:47	0.01	0
38051	9/23/2016 17:50	0.01	0
38052	9/23/2016 17:53	0.01	0
38053	9/23/2016 17:56	0.01	0
38054	9/23/2016 17:59	0.01	0
38055	9/23/2016 18:02	0.01	0
38056	9/23/2016 18:05	0.01	0
38057	9/23/2016 18:08	0.01	0
38058	9/23/2016 18:11	0.01	0
38059	9/23/2016 18:14	0.01	0
38060	9/23/2016 18:17	0.01	0
38061	9/23/2016 18:20	0.01	0
38062	9/23/2016 18:23	0.01	0
38063	9/23/2016 18:26	0.01	0
38064	9/23/2016 18:29	0.01	0
38065	9/23/2016 18:32	0.01	0
38066	9/23/2016 18:35	0.01	0
38067	9/23/2016 18:38	0.01	0
38068	9/23/2016 18:41	0.01	0
38069	9/23/2016 18:44	0.01	0
38070	9/23/2016 18:47	0.01	0
38071	9/23/2016 18:50	0.01	0
38072	9/23/2016 18:53	0.01	0
38073	9/23/2016 18:56	0.01	0
38074	9/23/2016 18:59	0.01	0
38075	9/23/2016 19:02	0.01	0
38076	9/23/2016 19:05	0.01	0
38077	9/23/2016 19:08	0.01	0
38078	9/23/2016 19:11	0.01	0
38079	9/23/2016 19:14	0.01	0
38080	9/23/2016 19:17	0.01	0
38081	9/23/2016 19:20	0.01	0
38082	9/23/2016 19:23	0.01	0
38083	9/23/2016 19:26	0.01	0
38084	9/23/2016 19:29	0.01	0
38085	9/23/2016 19:32	0.01	0
38086	9/23/2016 19:35	0.01	0
38087	9/23/2016 19:38	0.01	0
38088	9/23/2016 19:41	0.01	0
38089	9/23/2016 19:44	0.01	0
38090	9/23/2016 19:47	0.01	0
38091	9/23/2016 19:50	0.01	0
38092	9/23/2016 19:53	0.01	0
38093	9/23/2016 19:56	0.01	0
38094	9/23/2016 19:59	0.01	0
38095	9/23/2016 20:02	0.01	0
38096	9/23/2016 20:05	0.01	0
38097	9/23/2016 20:08	0.01	0
38098	9/23/2016 20:11	0.01	0
38099	9/23/2016 20:14	0.01	0
38100	9/23/2016 20:17	0.01	0
38101	9/23/2016 20:20	0.01	0
38102	9/23/2016 20:23	0.01	0
38103	9/23/2016 20:26	0.01	0
38104	9/23/2016 20:29	0.01	0
38105	9/23/2016 20:32	0.01	0
38106	9/23/2016 20:35	0.01	0
38107	9/23/2016 20:38	0.01	0
38108	9/23/2016 20:41	0.01	0
38109	9/23/2016 20:44	0.01	0
38110	9/23/2016 20:47	0.01	0
38111	9/23/2016 20:50	0.01	0
38112	9/23/2016 20:53	0.01	0
38113	9/23/2016 20:56	0.01	0
38114	9/23/2016 20:59	0.01	0
38115	9/23/2016 21:02	0.01	0
38116	9/23/2016 21:05	0.01	0
38117	9/23/2016 21:08	0.01	0
38118	9/23/2016 21:11	0.01	0
38119	9/23/2016 21:14	0.01	0
38120	9/23/2016 21:17	0.01	0
38121	9/23/2016 21:20	0.01	0
38122	9/23/2016 21:23	0.01	0
38123	9/23/2016 21:26	0.01	0
38124	9/23/2016 21:29	0.01	0
38125	9/23/2016 21:32	0.01	0
38126	9/23/2016 21:35	0.01	0
38127	9/23/2016 21:38	0.01	0
38128	9/23/2016 21:41	0.01	0
38129	9/23/2016 21:44	0.01	0
38130	9/23/2016 21:47	0.01	0
38131	9/23/2016 21:50	0.01	0
38132	9/23/2016 21:53	0.01	0
38133	9/23/2016 21:56	0.01	0
38134	9/23/2016 21:59	0.01	0
38135	9/23/2016 22:02	0.01	0
38136	9/23/2016 22:05	0.01	0
38137	9/23/2016 22:08	0.01	0
38138	9/23/2016 22:11	0.01	0
38139	9/23/2016 22:14	0.01	0
38140	9/23/2016 22:17	0.01	0
38141	9/23/2016 22:20	0.01	0
